BLOCK_ID,geometry,id,Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,IDDIST,area_km2
22717U335S,"POLYGON Z ((-76.982665 -12.198554 0, -76.984866 -12.200784 0, -76.986278 -12.199393 0, -76.984782 -12.19795 0, -76.984106 -12.198581 0, -76.983351 -12.197865 0, -76.982665 -12.198554 0))",,22717U335S,,,,,,-1,0,-1,,,150108.0,0.0617122039604634
22717U341S,"POLYGON Z ((-76.981805 -12.200758 0, -76.983268 -12.199249 0, -76.982188 -12.198216 0, -76.980689 -12.199587 0, -76.981805 -12.200758 0))",,22717U341S,,,,,,-1,0,-1,,,150108.0,0.03868126544219255
22717U345S,"POLYGON Z ((-76.978082 -12.198842 0, -76.978132 -12.198705 0, -76.979659 -12.197204 0, -76.978716 -12.196384 0, -76.978009 -12.197146 0, -76.977326 -12.198621 0, -76.977293 -12.199439 0, -76.977382 -12.199525 0, -76.978082 -12.198842 0))",,22717U345S,,,,,,-1,0,-1,,,150108.0,0.03594091688294895
22717U353S,"POLYGON Z ((-76.975183 -12.198061 0, -76.97467 -12.198036 0, -76.974515 -12.197153 0, -76.973506 -12.197327 0, -76.974329 -12.200934 0, -76.976267 -12.200635 0, -76.976404 -12.200521 0, -76.975695 -12.199768 0, -76.975981 -12.199437 0, -76.975305 -12.198718 0, -76.975183 -12.198061 0))",,22717U353S,,,,,,-1,0,-1,,,150108.0,0.0679770358301103
22717U356S,"POLYGON Z ((-76.979471 -12.205144 0, -76.981989 -12.202505 0, -76.981337 -12.201794 0, -76.979078 -12.204051 0, -76.978731 -12.204479 0, -76.979471 -12.205144 0))",,22717U356S,,,,,,-1,0,-1,,,150108.0,0.044628335355766116
22717U360S,"POLYGON Z ((-76.978996 -12.205672 0, -76.979382 -12.205166 0, -76.97872 -12.20451 0, -76.979021 -12.204029 0, -76.978292 -12.203377 0, -76.976804 -12.204897 0, -76.978725 -12.2069 0, -76.979039 -12.205867 0, -76.978996 -12.205672 0))",,22717U360S,,,,,,-1,0,-1,,,150108.0,0.053040965931181794
22718U031S,"POLYGON Z ((-76.822343 -12.111807 0, -76.822593 -12.112089 0, -76.825847 -12.1131 0, -76.82612 -12.112324 0, -76.826362 -12.111804 0, -76.82449 -12.111164 0, -76.824304 -12.110802 0, -76.824577 -12.11052 0, -76.824376 -12.109967 0, -76.822971 -12.11074 0, -76.82106 -12.111015 0, -76.821105 -12.111877 0, -76.822343 -12.111807 0))",,22718U031S,,,,,,-1,0,-1,,,150109.0,0.09045955420243926
22719F009S,"POLYGON Z ((-77.032566 -11.915083 0, -77.033497 -11.915071 0, -77.033499 -11.915841 0, -77.033928 -11.915847 0, -77.033879 -11.913994 0, -77.033461 -11.914033 0, -77.032107 -11.914079 0, -77.032094 -11.915077 0, -77.031668 -11.915109 0, -77.031687 -11.915593 0, -77.032094 -11.915622 0, -77.03214 -11.916478 0, -77.032572 -11.916537 0, -77.032606 -11.917029 0, -77.033067 -11.916997 0, -77.033061 -11.915865 0, -77.033463 -11.915844 0, -77.033481 -11.91561 0, -77.032567 -11.915596 0, -77.032566 -11.915083 0))",,22719F009S,,,,,,-1,0,-1,,,150110.0,0.04619740906709383
22719F011S,"POLYGON Z ((-77.044288 -11.926718 0, -77.045102 -11.926672 0, -77.045519 -11.927556 0, -77.047303 -11.926808 0, -77.046867 -11.925935 0, -77.04543 -11.926498 0, -77.045098 -11.924694 0, -77.044443 -11.924788 0, -77.043787 -11.924795 0, -77.043438 -11.924872 0, -77.043801 -11.926756 0, -77.043496 -11.926835 0, -77.043611 -11.927325 0, -77.043624 -11.92769 0, -77.043225 -11.927829 0, -77.043687 -11.928913 0, -77.044002 -11.9288 0, -77.044045 -11.928717 0, -77.044759 -11.928482 0, -77.045667 -11.928037 0, -77.045403 -11.927335 0, -77.04465 -11.927643 0, -77.044506 -11.927402 0, -77.044421 -11.927143 0, -77.044288 -11.926718 0))",,22719F011S,,,,,,-1,0,-1,,,150110.0,0.09592168826165912
22719F015S,"POLYGON Z ((-77.046965 -11.940218 0, -77.046671 -11.940149 0, -77.042565 -11.941168 0, -77.042627 -11.9415 0, -77.044493 -11.941107 0, -77.0445184262198 -11.9411006397125 0, -77.044636 -11.941648 0, -77.043451 -11.94199 0, -77.043746 -11.942134 0, -77.045224 -11.942024 0, -77.045236 -11.941705 0, -77.046315 -11.941601 0, -77.047318 -11.941499 0, -77.047293 -11.94056 0, -77.046965 -11.940218 0), (-77.0448649314939 -11.9410139625271 0, -77.0445184262198 -11.9411006397125 0, -77.044517 -11.941094 0, -77.0448649314939 -11.9410139625271 0), (-77.0448649314939 -11.9410139625271 0, -77.046196 -11.940681 0, -77.046272 -11.941238 0, -77.045192 -11.941485 0, -77.045043 -11.940973 0, -77.0448649314939 -11.9410139625271 0))",,22719F015S,,,,,,-1,0,-1,,,150110.0,0.04878956267671293
22719F016S,"POLYGON Z ((-77.048334 -11.947137 0, -77.0496 -11.947438 0, -77.049639 -11.948348 0, -77.050127 -11.948492 0, -77.050241 -11.947996 0, -77.050931 -11.948025 0, -77.050927 -11.947488 0, -77.050479 -11.947494 0, -77.049978 -11.947338 0, -77.049848 -11.946956 0, -77.047382 -11.946399 0, -77.047181 -11.946811 0, -77.047245 -11.947161 0, -77.047299 -11.947648 0, -77.047455 -11.948862 0, -77.048355 -11.948862 0, -77.048424 -11.949321 0, -77.04918 -11.949249 0, -77.049335 -11.948655 0, -77.049522 -11.947932 0, -77.048703 -11.947744 0, -77.048629 -11.947895 0, -77.048528 -11.948501 0, -77.048325 -11.948487 0, -77.04819 -11.947808 0, -77.048334 -11.947137 0))",,22719F016S,,,,,,-1,0,-1,,,150110.0,0.06513393355340545
22719F017S,"POLYGON Z ((-77.046383 -11.950012 0, -77.04747 -11.949879 0, -77.047432 -11.94892 0, -77.047007 -11.949008 0, -77.04695 -11.948573 0, -77.047382 -11.948482 0, -77.047328 -11.948055 0, -77.046049 -11.948227 0, -77.046142 -11.948704 0, -77.045135 -11.949003 0, -77.044756 -11.949137 0, -77.044542 -11.949147 0, -77.044533 -11.949298 0, -77.044851 -11.949552 0, -77.045706 -11.950362 0, -77.046408 -11.950304 0, -77.046383 -11.950012 0))",,22719F017S,,,,,,-1,0,-1,,,150110.0,0.04666630221701809
22719F021S,"POLYGON Z ((-77.060785 -11.96611 0, -77.060461 -11.966057 0, -77.061292 -11.966259 0, -77.060965 -11.968064 0, -77.059755 -11.967902 0, -77.059537 -11.96919 0, -77.060623 -11.969452 0, -77.060392 -11.971228 0, -77.061211 -11.971448 0, -77.062623 -11.965049 0, -77.061103 -11.964723 0, -77.060785 -11.96611 0))",,22719F021S,,,,,,-1,0,-1,,,150110.0,0.10602173522002994
22719F022S,"POLYGON Z ((-77.059762 -11.965875 0, -77.060764 -11.966097 0, -77.060845 -11.965602 0, -77.059879 -11.965386 0, -77.05945 -11.965373 0, -77.059078 -11.96551 0, -77.058724 -11.965645 0, -77.058175 -11.96491 0, -77.05782 -11.965136 0, -77.05734 -11.965424 0, -77.056926 -11.965648 0, -77.05825 -11.967801 0, -77.058678 -11.968023 0, -77.05965 -11.968233 0, -77.059778 -11.967788 0, -77.058778 -11.967578 0, -77.058523 -11.967368 0, -77.058088 -11.966603 0, -77.059321 -11.965875 0, -77.059762 -11.965875 0))",,22719F022S,,,,,,-1,0,-1,,,150110.0,0.05087943380713649
22719F023S,"POLYGON Z ((-77.065035 -11.95301 0, -77.064731 -11.952968 0, -77.064802 -11.952452 0, -77.065097 -11.95246 0, -77.06528 -11.950702 0, -77.065328 -11.950525 0, -77.064353 -11.950379 0, -77.063944 -11.952363 0, -77.062765 -11.952155 0, -77.062662 -11.952527 0, -77.064024 -11.952833 0, -77.063746 -11.954114 0, -77.063236 -11.955386 0, -77.064506 -11.955773 0, -77.065035 -11.95301 0))",,22719F023S,,,,,,-1,0,-1,,,150110.0,0.0734057632350102
22719F025S,"POLYGON Z ((-77.067649 -11.945766 0, -77.067785 -11.945074 0, -77.068127 -11.945133 0, -77.068015 -11.946013 0, -77.068469 -11.946117 0, -77.068412 -11.946666 0, -77.069763 -11.946869 0, -77.070008 -11.945502 0, -77.068631 -11.945225 0, -77.068735 -11.944338 0, -77.067784 -11.944212 0, -77.067556 -11.944968 0, -77.06654 -11.944764 0, -77.066236 -11.946149 0, -77.066481 -11.946206 0, -77.066592 -11.945564 0, -77.067649 -11.945766 0))",,22719F025S,,,,,,-1,0,-1,,,150110.0,0.05371106435452774
22719F029S,"MULTIPOLYGON Z (((-77.0683449513484 -11.9420336582226 0, -77.0678385592912 -11.9419733255708 0, -77.068343 -11.942047 0, -77.0683449513484 -11.9420336582226 0)), ((-77.067114 -11.941887 0, -77.0678385592912 -11.9419733255708 0, -77.0671161996652 -11.9418678237107 0, -77.067114 -11.941887 0)), ((-77.0683449513484 -11.9420336582226 0, -77.068373 -11.942037 0, -77.0683997490459 -11.9417542992988 0, -77.068386 -11.941753 0, -77.0683449513484 -11.9420336582226 0)), ((-77.071208 -11.942393 0, -77.071624 -11.937676 0, -77.071277 -11.937628 0, -77.070884 -11.941659 0, -77.068424 -11.941498 0, -77.0683997490459 -11.9417542992988 0, -77.070841 -11.941985 0, -77.070792 -11.942366 0, -77.071208 -11.942393 0)), ((-77.068155 -11.937549 0, -77.067723 -11.93735 0, -77.067619 -11.937886 0, -77.067217 -11.937826 0, -77.066995 -11.938937 0, -77.066719 -11.939861 0, -77.066368 -11.939836 0, -77.066333 -11.93992 0, -77.066757 -11.940292 0, -77.066646 -11.940509 0, -77.066449 -11.941518 0, -77.066886 -11.941582 0, -77.066912 -11.941838 0, -77.0671161996652 -11.9418678237107 0, -77.067316 -11.940126 0, -77.067666 -11.939009 0, -77.068024 -11.939025 0, -77.069973 -11.939177 0, -77.070129 -11.937528 0, -77.068496 -11.937307 0, -77.068155 -11.937549 0)))",,22719F029S,,,,,,-1,0,-1,,,150110.0,0.10828752286548954
22719F031S,"POLYGON Z ((-77.0638368728213 -11.9451242959203 0, -77.064345 -11.945075 0, -77.064325 -11.944899 0, -77.064363 -11.944548 0, -77.064572 -11.94362 0, -77.064815 -11.942355 0, -77.066242 -11.942639 0, -77.066293 -11.942144 0, -77.064926 -11.941799 0, -77.065221 -11.940049 0, -77.064746 -11.939991 0, -77.064509 -11.941188 0, -77.063562 -11.94104 0, -77.063187 -11.941046 0, -77.062159 -11.941122 0, -77.061932 -11.940628 0, -77.061083 -11.940961 0, -77.061452 -11.941879 0, -77.061023 -11.942046 0, -77.060518 -11.942254 0, -77.060753 -11.943162 0, -77.061723 -11.942953 0, -77.062226 -11.94497 0, -77.062681 -11.944881 0, -77.062819 -11.945346 0, -77.063837 -11.945128 0, -77.0638368728213 -11.9451242959203 0), (-77.063243 -11.941523 0, -77.064456 -11.941655 0, -77.0638326146465 -11.94500027658 0, -77.063829 -11.944895 0, -77.063903 -11.944521 0, -77.063562 -11.94443 0, -77.062605 -11.944544 0, -77.061899 -11.941675 0, -77.062177 -11.941606 0, -77.063243 -11.941523 0), (-77.0638368728213 -11.9451242959203 0, -77.063809 -11.945127 0, -77.0638326146465 -11.94500027658 0, -77.0638368728213 -11.9451242959203 0))",,22719F031S,,,,,,-1,0,-1,,,150110.0,0.10469954213331739
22719F032S,"POLYGON Z ((-77.059747 -11.942734 0, -77.0596922851443 -11.9426312247981 0, -77.059745 -11.942594 0, -77.060082 -11.942368 0, -77.059253 -11.9405 0, -77.058849 -11.940735 0, -77.05902 -11.941202 0, -77.057957 -11.941787 0, -77.057571 -11.942017 0, -77.0573 -11.941652 0, -77.056859 -11.941826 0, -77.055248 -11.943024 0, -77.057121 -11.9449 0, -77.057524 -11.944633 0, -77.057815 -11.944993 0, -77.059126 -11.943847 0, -77.060222 -11.942991 0, -77.060099 -11.942497 0, -77.059747 -11.942734 0), (-77.0596922851443 -11.9426312247981 0, -77.059095 -11.943053 0, -77.05831 -11.94376 0, -77.05796 -11.943354 0, -77.058616 -11.942719 0, -77.059451 -11.942178 0, -77.0596922851443 -11.9426312247981 0))",,22719F032S,,,,,,-1,0,-1,,,150110.0,0.12154216784752439
22719F033S,"POLYGON Z ((-77.054976 -11.951384 0, -77.05552 -11.951066 0, -77.055204 -11.950362 0, -77.053235 -11.951129 0, -77.053511 -11.951866 0, -77.054231 -11.951652 0, -77.054761 -11.951449 0, -77.05514 -11.952479 0, -77.05465 -11.952639 0, -77.054805 -11.953158 0, -77.056515 -11.952603 0, -77.056405 -11.951998 0, -77.056853 -11.951841 0, -77.056517 -11.950715 0, -77.055974 -11.950892 0, -77.056386 -11.952075 0, -77.055364 -11.952416 0, -77.054976 -11.951384 0))",,22719F033S,,,,,,-1,0,-1,,,150110.0,0.04410092736195028
22719F034S,"POLYGON Z ((-77.0528098080976 -11.9442795812535 0, -77.053044 -11.944122 0, -77.054077 -11.943321 0, -77.053753 -11.942939 0, -77.052917 -11.943452 0, -77.05266 -11.94305 0, -77.05214 -11.943344 0, -77.051549 -11.943452 0, -77.051568 -11.943891 0, -77.051512 -11.944394 0, -77.051147 -11.944369 0, -77.051046 -11.944779 0, -77.051769 -11.94498 0, -77.051694 -11.94561 0, -77.051349 -11.946304 0, -77.051817 -11.946575 0, -77.052366 -11.945161 0, -77.052831 -11.945363 0, -77.053234 -11.945511 0, -77.053647 -11.946011 0, -77.053906 -11.946671 0, -77.054455 -11.946499 0, -77.054232 -11.946029 0, -77.053552 -11.945168 0, -77.053158 -11.944798 0, -77.053463 -11.944384 0, -77.053098 -11.944113 0, -77.0528098080976 -11.9442795812535 0), (-77.051881 -11.943875 0, -77.052383 -11.943764 0, -77.0526630583635 -11.944364405825 0, -77.052643 -11.944376 0, -77.052527 -11.944702 0, -77.051857 -11.944542 0, -77.051881 -11.943875 0), (-77.0528098080976 -11.9442795812535 0, -77.052668 -11.944375 0, -77.0526630583635 -11.944364405825 0, -77.0528098080976 -11.9442795812535 0))",,22719F034S,,,,,,-1,0,-1,,,150110.0,0.05923779313143343
22719M029S,"POLYGON Z ((-77.068411 -11.941459 0, -77.070885 -11.941637 0, -77.071271 -11.937623 0, -77.070159 -11.937551 0, -77.069984 -11.939206 0, -77.068013 -11.939033 0, -77.067693 -11.939022 0, -77.067293 -11.940663 0, -77.067151 -11.941896 0, -77.06834 -11.942025 0, -77.068411 -11.941459 0))",,22719M029S,,,,,,-1,0,-1,,,150110.0,0.1329878940923866
22719U044S,"POLYGON Z ((-77.069779 -11.953065 0, -77.070251 -11.950189 0, -77.068959 -11.948758 0, -77.068504 -11.949201 0, -77.067873 -11.948574 0, -77.067091 -11.948469 0, -77.066673 -11.950551 0, -77.066473 -11.951606 0, -77.068787 -11.952018 0, -77.068666 -11.952967 0, -77.069779 -11.953065 0))",,22719U044S,,,,,,-1,0,-1,,,150110.0,0.13263753021913022
22719U054S,"POLYGON Z ((-77.048809 -11.899083 0, -77.049309 -11.898826 0, -77.047981 -11.896645 0, -77.046573 -11.8974 0, -77.047327 -11.898201 0, -77.047654 -11.89853 0, -77.048327 -11.898208 0, -77.048809 -11.899083 0))",,22719U054S,,,,,,-1,0,-1,,,150110.0,0.0329413634827137
22719U096S,"POLYGON Z ((-77.051902 -11.912955 0, -77.050629 -11.913577 0, -77.049458 -11.911537 0, -77.048598 -11.911976 0, -77.049801 -11.914082 0, -77.050041 -11.914022 0, -77.051159 -11.915994 0, -77.051694 -11.915781 0, -77.050734 -11.914157 0, -77.052157 -11.913405 0, -77.051902 -11.912955 0))",,22719U096S,,,,,,-1,0,-1,,,150110.0,0.0542514695488438
22719U100S,"POLYGON Z ((-77.050519 -11.919391 0, -77.051204 -11.919057 0, -77.048788 -11.914789 0, -77.048045 -11.9152 0, -77.04803 -11.915195 0, -77.050519 -11.919391 0))",,22719U100S,,,,,,-1,0,-1,,,150110.0,0.04767088234646851
22719U141S,"POLYGON Z ((-77.061845 -11.93614 0, -77.062478 -11.93577 0, -77.0621 -11.935085 0, -77.061058 -11.935598 0, -77.061417 -11.936393 0, -77.060513 -11.936907 0, -77.061499 -11.938373 0, -77.062753 -11.937731 0, -77.061845 -11.93614 0))",,22719U141S,,,,,,-1,0,-1,,,150110.0,0.04368867867566645
22719U142S,"POLYGON Z ((-77.066547 -11.937702 0, -77.064621 -11.93744 0, -77.063094 -11.938166 0, -77.062628 -11.938469 0, -77.063256 -11.939431 0, -77.063389 -11.939576 0, -77.064274 -11.939872 0, -77.065732 -11.940104 0, -77.066143 -11.940316 0, -77.06637 -11.939825 0, -77.066652 -11.939879 0, -77.066815 -11.939373 0, -77.066243 -11.939314 0, -77.066547 -11.937702 0))",,22719U142S,,,,,,-1,0,-1,,,150110.0,0.09340329587008059
22719U143S,"POLYGON Z ((-77.066426 -11.941481 0, -77.066742 -11.940247 0, -77.066301 -11.940003 0, -77.066152 -11.940315 0, -77.065652 -11.940162 0, -77.065302 -11.940083 0, -77.065031 -11.941667 0, -77.066348 -11.942124 0, -77.066275 -11.943422 0, -77.066068 -11.944649 0, -77.067583 -11.944953 0, -77.067695 -11.944179 0, -77.0677 -11.944162 0, -77.066652 -11.944033 0, -77.06672 -11.943392 0, -77.066833 -11.941652 0, -77.066426 -11.941481 0))",,22719U143S,,,,,,-1,0,-1,,,150110.0,0.05621130184198194
22719U147S,"POLYGON Z ((-77.060047 -11.939999 0, -77.061207 -11.939215 0, -77.060758 -11.938767 0, -77.059212 -11.939625 0, -77.057843 -11.938243 0, -77.057074 -11.938706 0, -77.056666 -11.93896 0, -77.057009 -11.939601 0, -77.057389 -11.939346 0, -77.058395 -11.940966 0, -77.059238 -11.940462 0, -77.060174 -11.941315 0, -77.060577 -11.941106 0, -77.060047 -11.939999 0))",,22719U147S,,,,,,-1,0,-1,,,150110.0,0.06853093191197515
22719U148S,"POLYGON Z ((-77.066047 -11.944652 0, -77.06625 -11.943537 0, -77.066204 -11.942635 0, -77.06481 -11.942423 0, -77.064385 -11.944852 0, -77.064361 -11.945081 0, -77.066411 -11.945139 0, -77.066473 -11.944737 0, -77.066047 -11.944652 0))",,22719U148S,,,,,,-1,0,-1,,,150110.0,0.051577483769577
22719U149S,"POLYGON Z ((-77.062651 -11.944938 0, -77.06217 -11.945007 0, -77.06171 -11.94298 0, -77.060715 -11.943186 0, -77.060908 -11.944314 0, -77.06099 -11.945244 0, -77.060925 -11.945864 0, -77.061224 -11.946088 0, -77.061373 -11.947044 0, -77.062815 -11.947218 0, -77.062953 -11.946143 0, -77.062776 -11.945357 0, -77.062651 -11.944938 0))",,22719U149S,,,,,,-1,0,-1,,,150110.0,0.06948948506908305
22719U151S,"POLYGON Z ((-77.0655 -11.947993 0, -77.065603 -11.947565 0, -77.063852 -11.947251 0, -77.063721 -11.947711 0, -77.06326 -11.947649 0, -77.062754 -11.949882 0, -77.063209 -11.950013 0, -77.063465 -11.949033 0, -77.064683 -11.94928 0, -77.065003 -11.947982 0, -77.0655 -11.947993 0))",,22719U151S,,,,,,-1,0,-1,,,150110.0,0.04485133588095941
22719U156S,"POLYGON Z ((-77.062778 -11.952076 0, -77.061919 -11.9519 0, -77.062255 -11.949891 0, -77.061058 -11.949669 0, -77.060366 -11.949617 0, -77.060257 -11.952332 0, -77.06163 -11.952357 0, -77.062644 -11.952532 0, -77.062778 -11.952076 0))",,22719U156S,,,,,,-1,0,-1,,,150110.0,0.060291928752651436
22719U158S,"POLYGON Z ((-77.061847 -11.954749 0, -77.061655 -11.954739 0, -77.061689 -11.952923 0, -77.060807 -11.95285 0, -77.060807 -11.952455 0, -77.06022 -11.952368 0, -77.060149 -11.955307 0, -77.061872 -11.955253 0, -77.061847 -11.954749 0))",,22719U158S,,,,,,-1,0,-1,,,150110.0,0.04768916509851115
22719U159S,"POLYGON Z ((-77.064151 -11.958053 0, -77.064496 -11.955936 0, -77.063167 -11.955521 0, -77.06306 -11.955778 0, -77.063038 -11.955795 0, -77.062156 -11.96018 0, -77.06223 -11.960277 0, -77.062673 -11.960343 0, -77.062667 -11.961438 0, -77.06348 -11.961549 0, -77.064151 -11.958053 0))",,22719U159S,,,,,,-1,0,-1,,,150110.0,0.0988335970033101
22719U161S,"POLYGON Z ((-77.062263 -11.960224 0, -77.062153 -11.960158 0, -77.062726 -11.957007 0, -77.061842 -11.956845 0, -77.06092 -11.956891 0, -77.060677 -11.955934 0, -77.06004 -11.955966 0, -77.060098 -11.957504 0, -77.05948 -11.957776 0, -77.059833 -11.958922 0, -77.060449 -11.958804 0, -77.060894 -11.959812 0, -77.06243 -11.961352 0, -77.062655 -11.960374 0, -77.062263 -11.960224 0))",,22719U161S,,,,,,-1,0,-1,,,150110.0,0.10690235496947728
22719U163S,"POLYGON Z ((-77.061271 -11.960703 0, -77.060812 -11.959909 0, -77.06044 -11.958838 0, -77.060006 -11.958926 0, -77.060174 -11.959681 0, -77.059748 -11.959889 0, -77.059911 -11.960662 0, -77.059433 -11.960818 0, -77.060287 -11.963401 0, -77.060267 -11.963894 0, -77.060728 -11.963962 0, -77.060721 -11.963319 0, -77.060286 -11.961751 0, -77.061103 -11.961419 0, -77.060783 -11.960949 0, -77.061271 -11.960703 0))",,22719U163S,,,,,,-1,0,-1,,,150110.0,0.04788051263262785
22719U167S,"POLYGON Z ((-77.060082 -11.976514 0, -77.061151 -11.97145 0, -77.060422 -11.971327 0, -77.059934 -11.973135 0, -77.059375 -11.97307 0, -77.058077 -11.973745 0, -77.058126 -11.973949 0, -77.059617 -11.976379 0, -77.060082 -11.976514 0))",,22719U167S,,,,,,-1,0,-1,,,150110.0,0.08294278348043933
22719U168S,"POLYGON Z ((-77.059573 -11.97259 0, -77.059938 -11.972614 0, -77.060529 -11.969519 0, -77.059041 -11.969177 0, -77.058799 -11.970488 0, -77.058947 -11.972219 0, -77.059169 -11.972561 0, -77.059573 -11.97259 0))",,22719U168S,,,,,,-1,0,-1,,,150110.0,0.05255656163124368
22719U169S,"POLYGON Z ((-77.059814 -11.97304 0, -77.059924 -11.972632 0, -77.05943 -11.972572 0, -77.05908 -11.972593 0, -77.058967 -11.972257 0, -77.058771 -11.971092 0, -77.057706 -11.971164 0, -77.057613 -11.971646 0, -77.057798 -11.972806 0, -77.058052 -11.973687 0, -77.059396 -11.973063 0, -77.059814 -11.97304 0))",,22719U169S,,,,,,-1,0,-1,,,150110.0,0.038993404277680443
22719U189S,"POLYGON Z ((-77.039772 -11.90639 0, -77.039579 -11.906172 0, -77.039217 -11.905849 0, -77.037853 -11.90718 0, -77.037593 -11.907303 0, -77.038004 -11.907888 0, -77.038972 -11.907296 0, -77.039275 -11.907728 0, -77.040198 -11.907069 0, -77.039845 -11.906569 0, -77.039772 -11.90639 0))",,22719U189S,,,,,,-1,0,-1,,,150110.0,0.030598268752425908
22719U191S,"POLYGON Z ((-77.04214 -11.910084 0, -77.042175 -11.910094 0, -77.040727 -11.907747 0, -77.03974 -11.908343 0, -77.040902 -11.910119 0, -77.04022 -11.910636 0, -77.040463 -11.911013 0, -77.040933 -11.910689 0, -77.040953 -11.910675 0, -77.04214 -11.910084 0))",,22719U191S,,,,,,-1,0,-1,,,150110.0,0.04108437035645731
22719U217S,"POLYGON Z ((-77.046726 -11.928527 0, -77.047769 -11.927955 0, -77.047244 -11.926868 0, -77.047237 -11.926874 0, -77.045495 -11.927608 0, -77.045695 -11.928069 0, -77.04474 -11.928498 0, -77.044946 -11.928911 0, -77.045605 -11.928678 0, -77.04573 -11.928968 0, -77.045746 -11.928955 0, -77.046726 -11.928527 0))",,22719U217S,,,,,,-1,0,-1,,,150110.0,0.03736165122207347
22719U237S,"POLYGON Z ((-77.054742 -11.937168 0, -77.05668 -11.93617 0, -77.05621 -11.935033 0, -77.055072 -11.935642 0, -77.054352 -11.936483 0, -77.054742 -11.937168 0))",,22719U237S,,,,,,-1,0,-1,,,150110.0,0.030301587239444257
22719U243S,"POLYGON Z ((-77.056497 -11.940888 0, -77.056639 -11.940768 0, -77.0559 -11.939455 0, -77.055146 -11.939909 0, -77.054903 -11.939723 0, -77.054151 -11.940203 0, -77.05558 -11.942176 0, -77.05673 -11.941319 0, -77.056497 -11.940888 0))",,22719U243S,,,,,,-1,0,-1,,,150110.0,0.045786134505543856
22719U245S,"POLYGON Z ((-77.055203 -11.941743 0, -77.054682 -11.940997 0, -77.051978 -11.942955 0, -77.051979 -11.943354 0, -77.052106 -11.943331 0, -77.052671 -11.943016 0, -77.052898 -11.943444 0, -77.053707 -11.942914 0, -77.055203 -11.941743 0))",,22719U245S,,,,,,-1,0,-1,,,150110.0,0.035573368393977144
22719U246S,"POLYGON Z ((-77.054682 -11.940944 0, -77.054431 -11.940665 0, -77.053565 -11.941222 0, -77.052179 -11.93943 0, -77.051516 -11.940115 0, -77.052502 -11.941369 0, -77.051621 -11.942026 0, -77.051329 -11.942148 0, -77.051008 -11.942149 0, -77.0511 -11.942658 0, -77.051475 -11.942625 0, -77.051498 -11.943417 0, -77.051942 -11.943337 0, -77.051951 -11.942958 0, -77.05302 -11.942147 0, -77.054682 -11.940944 0))",,22719U246S,,,,,,-1,0,-1,,,150110.0,0.05691227025983646
22719U249S,"POLYGON Z ((-77.060523 -11.94498 0, -77.06046 -11.943769 0, -77.060251 -11.943054 0, -77.059421 -11.943593 0, -77.057885 -11.945009 0, -77.058759 -11.945955 0, -77.059494 -11.945649 0, -77.059728 -11.945603 0, -77.059922 -11.945411 0, -77.060017 -11.944987 0, -77.060523 -11.94498 0))",,22719U249S,,,,,,-1,0,-1,,,150110.0,0.04943529116564616
22719U250S,"POLYGON Z ((-77.056673 -11.945174 0, -77.057017 -11.944877 0, -77.055621 -11.943444 0, -77.054011 -11.944688 0, -77.053495 -11.94445 0, -77.05326 -11.944776 0, -77.053706 -11.945084 0, -77.054 -11.945402 0, -77.054401 -11.946035 0, -77.055319 -11.94575 0, -77.055591 -11.945527 0, -77.056307 -11.94485 0, -77.056673 -11.945174 0))",,22719U250S,,,,,,-1,0,-1,,,150110.0,0.05372222369903326
22719U255S,"POLYGON Z ((-77.059301 -11.949941 0, -77.05989 -11.950011 0, -77.05989 -11.949554 0, -77.058097 -11.949281 0, -77.057583 -11.950083 0, -77.056567 -11.950756 0, -77.056942 -11.951811 0, -77.057785 -11.951636 0, -77.058115 -11.951485 0, -77.059169 -11.951574 0, -77.059301 -11.949941 0))",,22719U255S,,,,,,-1,0,-1,,,150110.0,0.05938809198388085
22719U262S,"POLYGON Z ((-77.053498 -11.950011 0, -77.054877 -11.949567 0, -77.054164 -11.947403 0, -77.053687 -11.947532 0, -77.05396 -11.94833 0, -77.052875 -11.948704 0, -77.052555 -11.947905 0, -77.052117 -11.948017 0, -77.052719 -11.949762 0, -77.053335 -11.949594 0, -77.053498 -11.950011 0))",,22719U262S,,,,,,-1,0,-1,,,150110.0,0.043112599982630465
22719U265S,"POLYGON Z ((-77.050896 -11.950322 0, -77.050871 -11.950069 0, -77.050856 -11.948568 0, -77.050153 -11.948482 0, -77.04963 -11.948409 0, -77.04942 -11.949502 0, -77.049595 -11.950007 0, -77.049719 -11.950253 0, -77.050939 -11.951333 0, -77.051274 -11.951065 0, -77.050896 -11.950322 0))",,22719U265S,,,,,,-1,0,-1,,,150110.0,0.038012347966220696
22719U266S,"POLYGON Z ((-77.056961 -11.962305 0, -77.057172 -11.962686 0, -77.058183 -11.962414 0, -77.058384 -11.962903 0, -77.058917 -11.963719 0, -77.059017 -11.963698 0, -77.059471 -11.963708 0, -77.060193 -11.963863 0, -77.060214 -11.963865 0, -77.060187 -11.963484 0, -77.060151 -11.963246 0, -77.059536 -11.961335 0, -77.056961 -11.962305 0))",,22719U266S,,,,,,-1,0,-1,,,150110.0,0.04764644573669368
